,0,1,2,3,4,0,1,2,3,4
2517,Status.Recovered,MI,0.0001,4.5038050260964795,6.5622097523660985,Status.Recovered,MI,0.0001,5.639007044754183,3.719062959603084
2518,Status.Recovered,MI,0.0001,3.419799062056115,5.837538387160216,Status.Recovered,MI,0.0001,2.4720429187670883,6.556741647923347
2519,Status.Recovered,MI,0.0001,4.142435537016691,7.29194420484956,Status.Recovered,MI,0.15,4.7454369014279525,1.5287377009148237
2520,Status.Recovered,MI,0.0001,5.883746137839299,7.120300843369289,Status.Recovered,MI,0.0001,4.108515026241742,6.232321600634628
2521,Status.Recovered,MI,0.0001,5.674686130282617,4.099841675499615,Status.Recovered,MI,0.0001,4.017293634186249,5.441237069243989
2522,Status.Recovered,MI,0.0001,4.081888728914416,5.63477035484242,Status.Recovered,MI,0.0001,3.844891252658995,5.864056750733908
2523,Status.Recovered,MI,0.15,4.587336159726144,2.7521875264180062,Status.Recovered,MI,0.0001,5.7640389214848815,5.035655505594542
2524,Status.Recovered,MI,0.0001,5.231708470229885,6.668295577776986,Status.Recovered,MI,0.0001,4.80617568581233,4.123844806643778
2525,Status.Recovered,MI,0.0001,4.934739719759537,6.633426205175697,Status.Recovered,MI,0.0001,5.9346475608457485,4.476251721839952
2526,Status.Recovered,MI,0.0001,4.905398746746209,5.476505626213759,Status.Recovered,MI,0.0001,4.749406794911458,5.645466254598495
2527,Status.Recovered,MI,0.0001,5.956787272560303,5.110608334275522,Status.Recovered,MI,0.0001,6.486056140662067,6.536814466387551
2528,Status.Recovered,MI,0.0001,5.365898444853188,3.60154984432055,Status.Recovered,MI,0.0001,5.488284916728453,4.562172324969496
2529,Status.Recovered,MI,0.0001,4.395530554317648,5.218617618514229,Status.Recovered,MI,0.0001,6.642416357695771,4.6939509985647865
2530,Status.Recovered,MI,0.0001,4.3693367676536425,4.731013078175057,Status.Recovered,MI,0.0001,5.418901535991924,5.1063981349761285
2531,Status.Recovered,MI,0.0001,4.4778296828448685,4.46876569094369,Status.Recovered,MI,0.0001,6.658362080171253,5.478688795036734
2532,Status.Recovered,MI,0.0001,4.569477026173095,5.9448305936412975,Status.Recovered,MI,0.0001,5.960144048852993,5.401749644785544
2533,Status.Recovered,MI,0.0001,5.603013090434346,3.9698792551319952,Status.Recovered,MI,0.0001,4.867623701721149,5.109904907706755
2534,Status.Recovered,MI,0.0001,5.6156463483307775,5.345427655968538,Status.Recovered,MI,0.0001,5.936415926547143,6.049562189653995
2535,Status.Recovered,MI,0.0001,5.597713915877874,6.34597059911822,Status.Recovered,MI,0.0001,6.667999312791254,6.296838359198788
2536,Status.Recovered,MI,0.0001,5.132216214709511,5.419680963836962,Status.Recovered,MI,0.15,2.815132586801608,2.4379845336476635
2537,Status.Recovered,MI,0.0001,6.6686510106972055,5.0223240594862295,Status.Recovered,MI,0.0001,4.487538056528174,6.361223115808105
2538,Status.Recovered,MI,0.0001,6.833278813658199,2.9684498370397137,Status.Recovered,MI,0.0001,3.9823269978063323,5.708419878355714
2539,Status.Recovered,MI,0.0001,4.746029686847859,4.738799701932646,Status.Recovered,MI,0.0001,5.329631054840229,6.133108625602148
2540,Status.Recovered,MI,0.0001,4.952745438784152,6.270736668041818,Status.Recovered,MI,0.15,5.985291035876601,0.5047128474951186
2541,Status.Recovered,MI,0.0001,5.068307255788513,5.138053991821199,Status.Recovered,MI,0.0001,5.088770646181451,3.082527031803303
2542,Status.Recovered,MI,0.0001,6.2963587051436525,5.701749545911681,Status.Recovered,MI,0.0001,5.402798996612206,4.317665447147902
2543,Status.Recovered,MI,0.0001,5.338121689361303,5.1380762194596565,Status.Recovered,MI,0.0001,5.047353219330719,4.207957210673299
2544,Status.Recovered,MI,0.0001,6.626967685516445,5.422557210871777,Status.Recovered,MI,0.0001,2.7394766133975907,4.123697227853444
2545,Status.Recovered,MI,0.0001,5.495923353054297,4.550913261725446,Status.Recovered,MI,0.0001,5.403474921387166,5.346256974189836
2546,Status.Recovered,MI,0.0001,4.41306831272388,4.280358118817438,Status.Recovered,MI,0.0001,4.06128356118878,5.228032250958561
2547,Status.Recovered,MI,0.0001,4.8162053037673305,4.584396030581088,Status.Recovered,MI,0.15,6.090820159461966,2.99762955708822
2548,Status.Recovered,MI,0.0001,4.13019912027434,2.493150234984433,Status.Recovered,MI,0.0001,6.8193040477321745,5.384416770052
2549,Status.Recovered,MI,0.0001,5.424545078708198,5.598012137526155,Status.Recovered,MI,0.0001,4.364946604640287,4.583752668865278
2550,Status.Recovered,MI,0.0001,6.0403845399247995,4.267303672579341,Status.Dead,MI,0.0001,4.31080594799049,5.145192185808982
2551,Status.Recovered,MI,0.0001,3.9995022838857586,5.461035909737318,Status.Recovered,MI,0.0001,4.156742287618779,4.982516819000234
2552,Status.Recovered,MI,0.0001,4.593655516362324,6.276048754086942,Status.Recovered,MI,0.0001,3.7600375644004354,6.589538696257026
2553,Status.Recovered,MI,0.0001,5.908450886836623,4.491701661486486,Status.Recovered,MI,0.0001,2.9369726307790804,7.4287787554787075
2554,Status.Recovered,MI,0.0001,5.296401560119849,5.754940565590818,Status.Susceptible,MI,0.0001,6.130273802499631,5.129633760367355
2555,Status.Recovered,MI,0.0001,6.228399310926703,3.7551338653236366,Status.Recovered,MI,0.0001,5.688931228531288,4.856060432279385
2556,Status.Recovered,MI,0.0001,3.592524572852632,7.20053312911585,Status.Recovered,MI,0.15,5.384347796749842,2.577541233110874
2557,Status.Recovered,MI,0.0001,4.271727323689168,6.106637240036117,Status.Recovered,MI,0.0001,4.83912597285887,2.7738868265659717
2558,Status.Recovered,MI,0.0001,5.154457084387798,6.015072558519813,Status.Recovered,MI,0.0001,4.648847887964477,3.925159352019156
2559,Status.Susceptible,MI,0.0001,4.591682654392811,6.279024002628066,Status.Recovered,MI,0.0001,4.395740859563701,4.985641546492697
2560,Status.Recovered,MI,0.0001,4.125681168648381,6.143959110758174,Status.Recovered,MI,0.0001,2.4839558206428767,4.412460729003438
2561,Status.Recovered,MI,0.0001,4.255865772104958,5.6681145395359165,Status.Recovered,MI,0.15,5.574409514558505,2.8469230994588273
2562,Status.Recovered,MI,0.0001,4.612984330763856,4.288906239845906,Status.Recovered,MI,0.0001,5.943759969313032,6.121624154962072
2563,Status.Recovered,MI,0.0001,4.611174071210147,5.514481972439027,Status.Recovered,MI,0.0001,5.934779119572176,2.680900943529375
2564,Status.Recovered,MI,0.0001,4.598988490581535,5.218588399818289,Status.Recovered,MI,0.0001,4.191589766687265,3.463809045986989
2565,Status.Recovered,MI,0.0001,4.643960038313658,5.291589763981508,Status.Recovered,MI,0.0001,5.915817395091626,3.66939356304297
2566,Status.Recovered,MI,0.0001,5.420210280306677,6.184775007579217,Status.Recovered,MI,0.0001,4.857636133700233,5.755524318596827
2567,Status.Recovered,MI,0.0001,4.78369566370126,4.928507960647469,Status.Recovered,MI,0.0001,4.48503082326197,5.9747777929149315
2568,Status.Recovered,MI,0.0001,6.164911533977763,5.134780708567796,Status.Recovered,MI,0.0001,4.681683196998755,5.293785987389071
2569,Status.Recovered,MI,0.0001,5.014066206532707,5.962986556311429,Status.Recovered,MI,0.0001,5.913131336969804,4.391556929426061
2570,Status.Recovered,MI,0.0001,5.138383494718008,5.969820743549049,Status.Recovered,MI,0.0001,5.855625551729107,6.2683442250500025
2571,Status.Recovered,MI,0.0001,4.743919590570178,6.71335629526759,Status.Recovered,MI,0.0001,5.704781387854176,6.337705410786557
2572,Status.Recovered,MI,0.0001,6.390131642390795,6.458387279273811,Status.Recovered,MI,0.0001,4.83657010789219,6.068039143341522
2573,Status.Recovered,MI,0.0001,3.6262418470939712,4.7571158081490195,Status.Recovered,MI,0.0001,5.39098148870948,6.315932965333113
2574,Status.Recovered,MI,0.0001,5.454797723968514,3.12687947229852,Status.Recovered,MI,0.0001,5.164572041855915,3.9624328741299655
2575,Status.Recovered,MI,0.0001,4.517217082801406,5.097528838424912,Status.Recovered,MI,0.0001,5.1919562246903315,5.485994691398755
2576,Status.Recovered,MI,0.0001,5.417609662447026,4.952038517097742,Status.Recovered,MI,0.0001,4.739222046884195,4.6225701681800695
2577,Status.Recovered,MI,0.0001,4.453861782312898,6.161763775037965,Status.Recovered,MI,0.0001,4.789873825459526,4.385618574687634
2578,Status.Recovered,MI,0.0001,4.917337401143258,5.1269893950201375,Status.Recovered,MI,0.0001,6.365356297010261,4.767846950552641
2579,Status.Recovered,MI,0.0001,3.310634866757166,5.101745318641005,Status.Recovered,MI,0.0001,4.440540871206859,5.4885137235729085
2580,Status.Recovered,MI,0.0001,4.574227610100558,6.203137138676585,Status.Recovered,MI,0.0001,5.290452482489538,5.293915242839059
2581,Status.Recovered,MI,0.15,4.910517400664329,0.32292516176799624,Status.Recovered,MI,0.0001,4.8535971881501165,3.9662958289061585
2582,Status.Recovered,MI,0.15,3.348635292484251,0.9788725570507095,Status.Recovered,MI,0.0001,5.959525656760633,5.022578411243016
2583,Status.Recovered,MI,0.0001,2.6059762656453227,4.3060731804301255,Status.Recovered,MI,0.0001,5.9130804288634415,5.935390778634992
2584,Status.Recovered,MI,0.0001,4.413218866233145,5.255468852409496,Status.Recovered,MI,0.15,5.680788111501547,3.0680328620925446
2585,Status.Recovered,MI,0.0001,6.41527782266267,7.5636395844924085,Status.Recovered,MI,0.0001,4.777462797945989,3.505346590043297
2586,Status.Recovered,MI,0.0001,2.7866527110562056,5.4329029826216555,Status.Recovered,MI,0.0001,5.393679688959904,5.701430136018798
2587,Status.Recovered,MI,0.0001,4.713014181424115,4.971611121768243,Status.Dead,MI,0.0001,4.968171003704266,6.162883637484324
2588,Status.Recovered,MI,0.0001,6.929024300069437,6.219394087450553,Status.Recovered,MI,0.0001,5.160037589020232,4.272033480042024
2589,Status.Recovered,MI,0.0001,4.265680617779612,4.758026191097012,Status.Recovered,MI,0.0001,6.410083379156596,5.385920488158578
2590,Status.Recovered,MI,0.0001,4.728165367408252,5.3331995106068,Status.Recovered,MI,0.0001,5.058327128180112,5.132616162974253
2591,Status.Recovered,MI,0.0001,5.171609137396521,3.7311595285610615,Status.Recovered,MI,0.0001,4.111339058919209,6.858285157387613
2592,Status.Recovered,MI,0.0001,3.8652027974611483,4.8460375874646555,Status.Recovered,MI,0.0001,3.7983649223258418,5.143673211719552
2593,Status.Recovered,MI,0.0001,5.041404531843571,6.210802513786183,Status.Recovered,MI,0.0001,5.24134634764156,7.864752075471674
2594,Status.Recovered,MI,0.0001,4.194220837389354,6.412738364549051,Status.Recovered,MI,0.15,5.591644095952029,0.9016436823228051
2595,Status.Recovered,MI,0.0001,3.739058208185827,6.889797812780133,Status.Recovered,MI,0.0001,3.8448977881885895,5.192646648602416
2596,Status.Recovered,MI,0.0001,5.950157800537323,5.9141647953267755,Status.Recovered,MI,0.0001,3.3021071330768663,4.940737954188263
2597,Status.Recovered,MI,0.0001,4.6201301135894495,6.02433542021332,Status.Recovered,MI,0.0001,5.737439463200763,6.611565165297809
2598,Status.Recovered,MI,0.0001,4.450376642256913,5.7929601177900985,Status.Recovered,MI,0.0001,5.951762669648118,3.3563579974363815
2599,Status.Recovered,MI,0.0001,4.671190146136063,4.925904184975093,Status.Recovered,MI,0.0001,3.8271534737101938,5.476229765284063
2600,Status.Recovered,MI,0.0001,4.805476903924303,5.377233673960934,Status.Recovered,MI,0.0001,3.3178032809795033,5.428408767058702
2601,Status.Recovered,MI,0.0001,6.350260641666834,5.732669736724948,Status.Recovered,MI,0.0001,2.7999718405051737,5.976815692935221
2602,Status.Recovered,MI,0.0001,5.535593490330964,5.46843893612147,Status.Recovered,MI,0.0001,5.530986737373166,4.864018386109872
2603,Status.Recovered,MI,0.0001,4.466639969841031,5.4329771654925425,Status.Recovered,MI,0.0001,5.973448936418971,3.7802057839508394
2604,Status.Recovered,MI,0.0001,4.621374416057959,5.419806435068985,Status.Recovered,MI,0.0001,5.161795053113913,5.0704177341060355
2605,Status.Recovered,MI,0.15,6.613408001866986,3.0442990122269875,Status.Recovered,MI,0.0001,5.923802322090186,4.024120883414483
2606,Status.Recovered,MI,0.0001,5.236852362319915,3.0153504022506064,Status.Recovered,MI,0.0001,4.683902426087009,6.627210907590382
2607,Status.Recovered,MI,0.0001,4.885561486509777,5.053173519304611,Status.Recovered,MI,0.0001,5.401696928827807,5.027433619332695
2608,Status.Recovered,MI,0.15,3.3133956893330856,1.47310438079323,Status.Recovered,MI,0.0001,5.43401522778302,6.810229500806151
2609,Status.Recovered,MI,0.0001,3.4449540892848844,6.01396074709855,Status.Recovered,MI,0.15,5.117274314734057,1.599081910241109
2610,Status.Recovered,MI,0.0001,3.723313412612103,5.019801185420499,Status.Recovered,MI,0.0001,3.991445024473837,2.9697036939598345
2611,Status.Recovered,MI,0.0001,5.959480979121982,6.313785041700238,Status.Recovered,MI,0.0001,3.8000192644189394,4.889361677721548
2612,Status.Recovered,MI,0.0001,4.87213107312974,7.830568843881616,Status.Recovered,MI,0.0001,4.23603087979729,5.665644253775728
2613,Status.Recovered,MI,0.0001,4.992643236541048,4.887286295330313,Status.Recovered,MI,0.0001,5.1694954808415154,4.504534412803359
2614,Status.Recovered,MI,0.0001,4.475627477219359,5.012620947226016,Status.Susceptible,MI,0.0001,3.5696886764353777,5.9096149353482295
2615,Status.Recovered,MI,0.0001,3.91393119427714,4.662424878186347,Status.Recovered,MI,0.0001,5.544034756622147,5.385684144226272
2616,Status.Recovered,MI,0.0001,5.17542377942013,6.727270043838623,Status.Recovered,MI,0.0001,6.432418862812843,3.679988242862337
2617,Status.Recovered,MI,0.0001,5.938953055619395,4.688919968512286,Status.Recovered,MI,0.0001,3.296151670510483,5.469982804849231
2618,Status.Recovered,MI,0.0001,2.8145833410831256,4.4386147008869985,Status.Recovered,MI,0.0001,5.022095065796422,4.930732417099457
2619,Status.Recovered,MI,0.0001,3.096639287101346,6.245372812856008,Status.Recovered,MI,0.15,4.685842439626948,2.0564143976567886
2620,Status.Recovered,MI,0.0001,2.7343174272539104,4.803195838693712,Status.Recovered,MI,0.0001,4.932768664836889,5.714003192623612
2621,Status.Recovered,MI,0.0001,3.365896512166443,7.495848879460459,Status.Recovered,MI,0.0001,5.338229917319029,4.165550579515041
2622,Status.Recovered,MI,0.0001,3.3073695856306813,4.370477893618701,Status.Recovered,MI,0.0001,5.931814237016091,4.611846005271959
2623,Status.Recovered,MI,0.0001,3.3268058303945516,5.87942332845444,Status.Recovered,MI,0.0001,6.055891753325092,5.790374586421718
2624,Status.Recovered,MI,0.0001,5.178388957643076,5.550956159757165,Status.Recovered,MI,0.0001,6.573973803134133,5.2810301198390315
2625,Status.Recovered,MI,0.0001,4.905220216847834,6.063092381543448,Status.Recovered,MI,0.0001,4.561271064796895,5.497960695054743
2626,Status.Recovered,MI,0.0001,5.415599329763572,7.592494242687728,Status.Recovered,MI,0.0001,4.523880558816465,4.916824633506738
2627,Status.Recovered,MI,0.0001,5.181532887804197,5.217368072872928,Status.Recovered,MI,0.0001,5.586195321198079,5.570931514584386
2628,Status.Recovered,MI,0.0001,5.8335833243730155,4.313395238453976,Status.Recovered,MI,0.0001,5.391664325294886,6.270779865201428
2629,Status.Recovered,MI,0.0001,5.140830668817071,6.374853514105569,Status.Recovered,MI,0.0001,4.919267196477754,4.270143561517917
2630,Status.Recovered,MI,0.0001,4.045044286887505,4.576578867750518,Status.Recovered,MI,0.0001,6.348826516981125,4.10232551195093
2631,Status.Recovered,MI,0.0001,2.435823906161834,5.287351207028049,Status.Recovered,MI,0.0001,5.26319674835337,3.0675331357899314
2632,Status.Recovered,MI,0.0001,5.947106481407634,5.6580797046896265,Status.Recovered,MI,0.0001,4.052195275506922,5.128177296012243
2633,Status.Recovered,MI,0.0001,4.019400755823995,7.237043469104137,Status.Recovered,MI,0.0001,4.743526468540989,4.4932244903472665
2634,Status.Recovered,MI,0.0001,4.904937027196055,6.684493822017766,Status.Recovered,MI,0.0001,4.111519357221903,5.08594719878131
2635,Status.Recovered,MI,0.0001,5.707203703041291,5.203319397598751,Status.Recovered,MI,0.0001,4.556203918342127,4.72974521751055
2636,Status.Recovered,MI,0.0001,4.831760204911837,5.272630707031019,Status.Recovered,MI,0.15,3.973704686267669,0.4701774297181527
2637,Status.Recovered,MI,0.0001,3.913710655036223,4.58358662977937,Status.Recovered,MI,0.0001,5.840075820785152,6.178751413822271
2638,Status.Recovered,MI,0.0001,4.299287788734203,4.637413369205275,Status.Recovered,MI,0.0001,4.257671636518144,5.180680095927652
2639,Status.Recovered,MI,0.0001,3.475472659109191,5.605645703605173,Status.Recovered,MI,0.0001,4.991225415861462,3.7457772445922433
2640,Status.Recovered,MI,0.0001,3.7853971571650344,2.946153851780898,Status.Recovered,MI,0.0001,5.106327511290792,5.352553441563441
2641,Status.Recovered,MI,0.0001,6.189793203414418,4.716294557374789,Status.Recovered,MI,0.0001,3.968289359610525,4.230945877750665
2642,Status.Recovered,MI,0.0001,4.252662314755125,4.548661467824373,Status.Recovered,MI,0.0001,4.310547531808173,5.7558842336857685
2643,Status.Recovered,MI,0.0001,4.269145937059837,4.90842399788321,Status.Recovered,MI,0.0001,5.607654357205975,5.465062556659797
2644,Status.Recovered,MI,0.0001,1.9992813810149097,6.575235455924739,Status.Recovered,MI,0.0001,5.298508276642211,5.256496194371341
2645,Status.Recovered,MI,0.15,4.518502875376849,1.7586598930912907,Status.Recovered,MI,0.0001,4.399372129235571,4.314988828033889
2646,Status.Recovered,MI,0.0001,4.167894114965402,5.464894226696008,Status.Recovered,MI,0.0001,4.2183977075973935,5.2911921396785875
2647,Status.Recovered,MI,0.15,4.2091462434474565,0.4508660661651316,Status.Recovered,MI,0.0001,4.979708514188888,6.701269217522703
2648,Status.Recovered,MI,0.0001,5.276771336617297,5.822453527986182,Status.Recovered,MI,0.0001,5.33799111966983,5.609860455226858
2649,Status.Recovered,MI,0.0001,4.513369763234384,5.397849018373258,Status.Recovered,MI,0.0001,4.207158988441412,4.640851676501247
2650,Status.Recovered,MI,0.15,5.6253788989585765,1.6718954191388353,Status.Recovered,MI,0.0001,5.3732659187330025,2.7162584039027102
2651,Status.Recovered,MI,0.0001,3.1073668258855953,5.431146918635067,Status.Recovered,MI,0.0001,5.345566471767781,5.115891005154124
2652,Status.Recovered,MI,0.0001,6.3344364769429395,6.471664258850284,Status.Recovered,MI,0.0001,5.545631631820669,3.113808934174486
2653,Status.Recovered,MI,0.0001,5.057349623111049,6.9061388388673155,Status.Recovered,MI,0.0001,4.612308322844194,5.001567314508534
2654,Status.Recovered,MI,0.0001,5.3189426782995,4.738227174827994,Status.Recovered,MI,0.0001,3.640559043335672,3.407081150883616
2655,Status.Recovered,MI,0.15,4.734208248287987,2.639334380207065,Status.Recovered,MI,0.0001,4.470873512549174,4.817610971795813
2656,Status.Recovered,MI,0.0001,5.2962095758823855,5.7374356755076965,Status.Recovered,MI,0.0001,4.549294641176395,6.53226056234152
2657,Status.Recovered,MI,0.0001,5.204326008792206,5.119055543012714,Status.Recovered,MI,0.0001,4.83275285457018,4.187534298127293
2658,Status.Recovered,MI,0.0001,4.953978860793,3.811216835883709,Status.Recovered,MI,0.0001,6.048698441006022,6.442282708953576
2659,Status.Recovered,MI,0.0001,3.007732217273068,6.267613932229322,Status.Recovered,MI,0.0001,7.575774533772206,5.0369700368482215
2660,Status.Recovered,MI,0.0001,6.132135814125889,4.364202192560681,Status.Recovered,MI,0.0001,3.20916689236576,4.077593067370707
2661,Status.Recovered,MI,0.0001,6.114733603247561,5.0144013534565,Status.Recovered,MI,0.0001,2.7700502627077093,4.22977558893882
2662,Status.Recovered,MI,0.0001,3.7288417322051353,6.416323535965091,Status.Recovered,MI,0.0001,5.579204047753577,5.297669287155711
2663,Status.Recovered,MI,0.15,5.449220838543791,3.2523520256160876,Status.Recovered,MI,0.0001,5.445690606038002,6.786160393269893
2664,Status.Recovered,MI,0.0001,4.403021444872859,5.5825132900939565,Status.Recovered,MI,0.15,6.491417186528909,1.6526912511201926
2665,Status.Recovered,MI,0.0001,5.122927655179666,5.818113999331881,Status.Recovered,MI,0.0001,5.959204311249549,3.6862119293951876
2666,Status.Recovered,MI,0.0001,4.897222763148644,5.835261947435448,Status.Recovered,MI,0.15,6.941634255282308,1.5622291603527998
2667,Status.Recovered,MI,0.0001,4.729733740943333,5.928613009193986,Status.Recovered,MI,0.0001,5.130127216456184,5.0353869778533324
2668,Status.Recovered,MI,0.0001,4.511857849240391,6.418826061065335,Status.Susceptible,MI,0.0001,3.4337540013881878,5.208259128032122
2669,Status.Recovered,MI,0.0001,5.304566920355987,3.572881643543475,Status.Recovered,MI,0.0001,6.092074317447046,5.296658200142543
2670,Status.Recovered,MI,0.0001,5.7256634138982,5.029945510817656,Status.Recovered,MI,0.0001,4.944870034375653,5.581038915331156
2671,Status.Recovered,MI,0.0001,5.66462310030632,4.628627766832075,Status.Recovered,MI,0.0001,7.3906709280813985,4.5121179180810325
2672,Status.Recovered,MI,0.0001,4.47525275568325,5.438926254115801,Status.Recovered,MI,0.0001,4.600258575643543,4.699802512390185
2673,Status.Recovered,MI,0.0001,3.64305231111389,5.874147933161629,Status.Recovered,MI,0.0001,5.61021450593959,4.191644903016013
2674,Status.Recovered,MI,0.0001,6.78585357245072,6.897237549108421,Status.Recovered,MI,0.0001,4.272796633905019,5.745205577886944
2675,Status.Recovered,MI,0.0001,5.491117184613344,3.8687807153173948,Status.Recovered,MI,0.0001,6.6739342622791575,5.730493935316046
2676,Status.Recovered,MI,0.0001,3.8287276531653713,5.669313871260279,Status.Recovered,MI,0.0001,4.278346670093722,4.561717243951984
2677,Status.Recovered,MI,0.15,4.8990331433744725,2.0604780252493335,Status.Recovered,MI,0.0001,5.575887224651736,4.571129572398064
2678,Status.Recovered,MI,0.0001,4.191717770606591,5.363379182440805,Status.Recovered,MI,0.15,5.026250891617503,3.322593688636389
2679,Status.Recovered,MI,0.0001,3.244142955339509,5.059181879651355,Status.Recovered,MI,0.0001,5.320821262839449,6.129627400955903
2680,Status.Recovered,MI,0.0001,5.3049381283904085,5.0281520531108645,Status.Recovered,MI,0.0001,5.979690355023557,3.9909778847502864
2681,Status.Recovered,MI,0.0001,4.89481228859577,6.5022160381325005,Status.Recovered,MI,0.0001,7.690257685783769,5.042824521064391
2682,Status.Recovered,MI,0.0001,4.97078547918462,5.707477655371599,Status.Recovered,MI,0.0001,3.889097712626835,4.91855535293455
2683,Status.Recovered,MI,0.15,7.1928571771455685,2.780917202593768,Status.Recovered,MI,0.0001,5.192510310177031,6.151744084865668
2684,Status.Recovered,MI,0.0001,4.023245777585586,5.449815835437659,Status.Recovered,MI,0.15,4.834893399226822,1.4361194861298938
2685,Status.Recovered,MI,0.15,5.24271719469552,2.3481074421157357,Status.Recovered,MI,0.15,5.96540028419787,3.1029317080085157
2686,Status.Recovered,MI,0.0001,3.831326372033974,6.420917967487636,Status.Recovered,MI,0.0001,5.982758735620138,6.82793407784625
2687,Status.Recovered,MI,0.0001,4.232755255491331,4.379367287947313,Status.Recovered,MI,0.0001,4.420036753894903,3.37555960878652
2688,Status.Recovered,MI,0.0001,4.496635730173091,7.5493653884063825,Status.Recovered,MI,0.0001,6.296639967769602,3.9386138648374365
2689,Status.Recovered,MI,0.0001,5.4325703187196055,5.69138160122584,Status.Recovered,MI,0.15,4.555069166769405,-0.13748802470673605
2690,Status.Recovered,MI,0.0001,6.8643670899691935,7.0126733397237935,Status.Recovered,MI,0.0001,4.5667190045031285,4.499283015571062
2691,Status.Recovered,MI,0.0001,4.546177235531711,4.893610233050864,Status.Recovered,MI,0.0001,2.630721292217731,4.720875180178462
2692,Status.Recovered,MI,0.0001,4.933983511165003,5.262692091867893,Status.Recovered,MI,0.0001,4.394596162526531,4.873502137065472
2693,Status.Recovered,MI,0.0001,5.305430494040987,6.677347900490367,Status.Recovered,MI,0.0001,6.122066339469519,4.412350645536151
2694,Status.Recovered,MI,0.0001,4.192060267223173,3.8859041385492312,Status.Recovered,MI,0.0001,5.304340675054929,5.056846824267183
2695,Status.Recovered,MI,0.0001,5.81126307665405,4.398051757903852,Status.Recovered,MI,0.0001,4.877285905540179,4.798442625468435
2696,Status.Recovered,MI,0.0001,6.412260911962932,5.281934281592454,Status.Recovered,MI,0.0001,5.330064913453253,4.781242756607627
2697,Status.Recovered,MI,0.0001,4.9761644695477525,5.745398322914362,Status.Recovered,MI,0.15,4.987499424657385,-0.10821812962345367
2698,Status.Recovered,MI,0.0001,5.017891247512653,4.676019693994417,Status.Recovered,MI,0.0001,5.20239659926947,3.269062740445525
2699,Status.Recovered,MI,0.0001,5.765897387493737,5.5189539279752635,Status.Recovered,MI,0.0001,4.748544705739537,5.6155901117822244
2700,Status.Recovered,MI,0.0001,4.402895201074953,6.405511182341122,Status.Recovered,MI,0.0001,4.532387759994544,3.288261194411234
2701,Status.Recovered,MI,0.0001,4.095555841242649,5.612889133486744,Status.Recovered,MI,0.0001,6.572267970601197,5.67917928633061
2702,Status.Recovered,MI,0.0001,6.332101316023986,7.819549491243757,Status.Recovered,MI,0.0001,4.490321799044325,3.22235623637829
2703,Status.Recovered,MI,0.0001,4.248735441254573,6.547066921312723,Status.Recovered,MI,0.0001,3.719603013281029,3.585472738876025
2704,Status.Recovered,MI,0.0001,5.058446987053051,5.264847240963986,Status.Recovered,MI,0.0001,6.276197456116175,3.1988275841902256
2705,Status.Recovered,MI,0.0001,5.665810526806807,5.922154770441851,Status.Recovered,MI,0.0001,3.653689890647103,4.696888348205002
2706,Status.Recovered,MI,0.15,5.02423440615039,2.5037347660344516,Status.Recovered,MI,0.0001,7.062892962810973,3.627533333686438
2707,Status.Recovered,MI,0.0001,5.227074956646835,5.1625914384553475,Status.Recovered,MI,0.0001,3.8672572235048115,5.994417410269394
2708,Status.Recovered,MI,0.0001,4.447123668755767,5.071358580799919,Status.Recovered,MI,0.0001,5.334255081769351,6.514493307910352
2709,Status.Recovered,MI,0.0001,5.492122607880203,4.8431041608312615,Status.Recovered,MI,0.0001,3.750790827738929,6.509397728767366
2710,Status.Susceptible,MI,0.0001,4.250382637136468,5.254997120414204,Status.Recovered,MI,0.0001,6.705723195538663,5.438966926824276
2711,Status.Recovered,MI,0.15,5.225860448005222,1.7804124186651369,Status.Recovered,MI,0.0001,7.056989621100826,4.561542220641946
2712,Status.Recovered,MI,0.0001,4.548784478696398,2.7660134215100207,Status.Recovered,MI,0.0001,5.274833563034524,4.49264179242191
2713,Status.Recovered,MI,0.0001,5.989691115794026,4.769368724213736,Status.Recovered,MI,0.0001,4.898025036481002,5.694072989177669
2714,Status.Recovered,MI,0.0001,6.413013031555565,5.907434583538543,Status.Recovered,MI,0.0001,6.44146505156335,5.232156606091964
2715,Status.Recovered,MI,0.0001,4.9293981798674755,5.460264046436998,Status.Recovered,MI,0.0001,5.516938774773906,6.769667588342331
2716,Status.Recovered,MI,0.0001,5.129499430389036,6.117440767910572,Status.Recovered,MI,0.0001,5.336941041801989,5.07870731780224
2717,Status.Recovered,MI,0.0001,5.383123251890279,4.88438643891871,Status.Recovered,MI,0.0001,4.872642267334291,4.68442834774338
2718,Status.Recovered,MI,0.0001,3.661115621222894,6.194505037197033,Status.Recovered,MI,0.15,5.417784058702678,0.8743876154982209
2719,Status.Recovered,MI,0.0001,5.959864933348697,5.62656532872856,Status.Recovered,MI,0.0001,3.3400721742768202,7.258539820601182
2720,Status.Recovered,MI,0.0001,3.759174078477759,5.441761199568174,Status.Recovered,MI,0.0001,5.1274134611351,5.6446693048834256
2721,Status.Recovered,MI,0.0001,5.699397352673659,7.003257237411457,Status.Recovered,MI,0.15,5.626432570216803,1.8192224048716872
2722,Status.Recovered,MI,0.0001,4.238021007087231,5.800938120476383,Status.Recovered,MI,0.0001,3.486318979995789,5.193638308554316
